headline,url
UVA Health Will Wipe Out Tens of Thousands of Lawsuits Against Patients,https://khn.org/news/article/uva-health-will-wipe-out-tens-of-thousands-of-lawsuits-against-patients/
"From Rotten Teeth to Advanced Cancer, Patients Feel the Effects of Treatment Delays",https://khn.org/news/article/from-rotten-teeth-to-advanced-cancer-patients-feel-the-effects-of-treatment-delays/
"Humana Health Plan Overcharged Medicare by Nearly $200 Million, Federal Audit Finds",https://khn.org/news/article/humana-health-plan-overcharged-medicare-by-nearly-200-million-federal-audit-finds/
Expertos en salud pública temen que los fondos desaparezcan cuando termine la pandemia,https://khn.org/news/expertos-en-salud-publica-temen-que-deje-de-haber-fondos-cuando-termine-la-pandemia/
Public Health Experts Worry About Boom-Bust Cycle of Support,https://khn.org/news/article/public-health-experts-worry-about-boom-bust-cycle-of-support/
"Snag a Vaccine Appointment, Then Face the Next Hurdle: How to Get There?",https://khn.org/news/article/vaccine-appointments-tourism-travel-access-transportation/
"Journalists Unpack Patchwork Vaccine Rollout, Rapid Covid Tests and More",https://khn.org/news/article/on-the-air-this-week-april-17-2021/
The Shock and Reality of Catching Covid After Being Vaccinated,https://khn.org/news/article/the-shock-and-reality-of-catching-covid-after-being-vaccinated/
KHN’s ‘What the Health?’: Pause and Effect on Covid Vaccines,https://khn.org/news/article/podcast-khn-what-the-health-192-pause-and-effect-on-covid-vaccines-april-16-2021/
Pandemia resalta la necesidad de clínicas de atención de urgencia para mujeres,https://khn.org/news/pandemia-resalta-la-necesidad-de-clinicas-de-atencion-de-urgencia-para-mujeres/
"Si me recuperé de covid, ¿por qué tengo que seguir usando máscara?",https://khn.org/news/si-me-recupere-de-covid-por-que-tengo-que-seguir-usando-mascara/
Misterioso remedio: vacunas ayudan a enfermos de covid de largo plazo,https://khn.org/news/misteriosa-remedio-vacunas-ayudan-a-enfermos-de-covid-de-largo-plazo/
Pandemic Highlights Need for Urgent Care Clinics for Women,https://khn.org/news/article/pandemic-highlights-need-for-urgent-care-clinics-for-women/
"Mysterious Ailment, Mysterious Relief: Vaccines Help Some Covid Long Haulers",https://khn.org/news/article/mysterious-ailment-mysterious-relief-vaccines-help-some-covid-long-haulers/
Ask KHN-PolitiFact: I’ve Recovered From Covid. Why Do I Still Have to Mask Up?,https://khn.org/news/article/ask-khn-politifact-ive-recovered-from-covid-why-do-i-still-have-to-mask-up/
Airports Step Up Mental Health Assistance as Passenger Anxiety Soars,https://khn.org/news/article/airports-step-up-mental-health-assistance-as-passenger-anxiety-soars/
FDA Seeks a New Way to Review Old Drugs Without Causing Prices to Soar,https://khn.org/news/article/the-fda-seeks-a-new-way-to-review-old-drugs-without-causing-prices-to-soar/
Biden Moves to Overturn Trump Birth Control Rules,https://khn.org/news/article/biden-moves-to-overturn-trump-birth-control-rules/
Cuatro respuestas sobre el freno a la vacuna contra covid de Johnson & Johnson,https://khn.org/news/cuatro-respuestas-sobre-el-freno-a-la-vacuna-contra-covid-de-johnson-johnson/
4 Things to Know About the J&J Covid Vaccine Pause,https://khn.org/news/article/4-things-to-know-about-the-jj-covid-vaccine-pause/
"A Year Into Pandemic, Federal Officials Move to Better Protect Front-Line Workers",https://khn.org/news/article/year-into-pandemic-feds-design-new-mask-guidelines-to-better-protect-more-workers/
"Analysis: I Was a Teenage Rifle Owner, Then an ER Doctor. Assault Weapons Shouldn’t Count as ‘Guns.’",https://khn.org/news/article/analysis-i-was-a-teenage-rifle-owner-then-an-er-doctor-assault-weapons-shouldnt-count-as-guns/
Syphilis Cases in California Drive a Record-Setting Year for STDs Nationwide,https://khn.org/news/article/syphilis-cases-in-california-drive-a-record-setting-year-for-stds-nationwide/
Los casos de sífilis en California impulsan un año récord de ETS en todo el país,https://khn.org/news/los-casos-de-sifilis-en-california-impulsan-un-ano-record-de-ets-en-todo-el-pais/
Orange County Hospital Seeks Divorce From Large Catholic Health System,https://khn.org/news/article/orange-county-hospital-seeks-divorce-from-large-catholic-health-system/
Covid Spawns ‘Completely New Category’ of Organ Transplants,https://khn.org/news/article/covid-spawns-new-category-of-organ-transplants/
"Redfield Joins Big Ass Fans, Which Promotes Controversial Covid-Killing Technology",https://khn.org/news/article/redfield-joins-big-ass-fans-which-promotes-controversial-covid-killing-technology/
Brecha de género contra covid: se vacunan más mujeres que hombres,https://khn.org/news/brecha-de-genero-contra-covid-se-vacunan-mas-mujeres-que-hombres/
‘Explained by KHN’: Health Insurance Help in Covid Relief Law,https://khn.org/news/article/explained-by-khn-health-insurance-help-in-covid-relief-law/
The Gender Vaccine Gap: More Women Than Men Are Getting Covid Shots,https://khn.org/news/article/gender-vaccine-gap-more-women-than-men-vaccinated-against-covid/
Biden Seeks $400 Billion to Buttress Long-Term Care. A Look at What’s at Stake.,https://khn.org/news/article/biden-seeks-400-billion-to-buttress-long-term-care-a-look-at-whats-at-stake/
Readers and Tweeters Give Tips on Treating Diabetes and Long Covid,https://khn.org/news/article/letters-to-editor-april-2021-readers-and-tweeters-are-sweet-on-continuous-glucose-monitoring/
Journalists Document True Toll of Covid on Health Care’s Front-Line Force,https://khn.org/news/article/journalists-document-true-toll-of-covid-on-health-cares-front-line-force/
Fauci Thanks US Health Workers for Sacrifices but Admits PPE Shortages Drove Up Death Toll,https://khn.org/news/article/anthony-fauci-interview-health-care-workers-covid-pandemic-death-toll/
"They Tested Negative for Covid. Still, They Have Long Covid Symptoms.",https://khn.org/news/article/they-tested-negative-for-covid-still-they-have-long-covid-symptoms/
‘My Children Were Priceless Jewels’: Three Families Reflect on the Health Workers They Lost,https://khn.org/news/article/three-families-reflect-on-the-health-workers-they-lost/
KHN’s ‘What the Health?’: Health Care as Infrastructure,https://khn.org/news/article/podcast-khn-what-the-health-191-health-care-as-infrastructure-april-8-2021/
Calls Mount for Biden to Track US Health Care Worker Deaths from Covid,https://khn.org/news/article/biden-track-us-health-care-worker-covid-deaths/
"12 Months of Trauma: More Than 3,600 US Health Workers Died in Covid’s First Year",https://khn.org/news/article/us-health-workers-deaths-covid-lost-on-the-frontline/
‘Go Ahead and Vote Me Out’: What Other Places Can Learn From Santa Rosa’s Tent City,https://khn.org/news/article/go-ahead-and-vote-me-out-what-other-places-can-learn-from-santa-rosas-tent-city/
Lost on the Frontline: Explore the Database,https://khn.org/news/lost-on-the-frontline-explore-the-database/
Events of 2020 Moved Medical Students to Political Activism,https://khn.org/news/article/events-of-2020-moved-medical-students-to-political-activism/
"Doctor Survived Cambodia’s Killing Fields, but Not Covid",https://khn.org/news/article/doctor-survived-cambodias-killing-fields-but-not-covid/
California Counties a Hodgepodge of Highs and Lows in Vaccinating Vulnerable Seniors,https://khn.org/news/article/california-counties-a-hodgepodge-of-highs-and-lows-in-vaccinating-vulnerable-seniors/
"Para este enfermero de cuidados paliativos, la vacuna de covid llegó demasiado tarde",https://khn.org/news/para-este-enfermero-de-cuidados-paliativos-la-vacuna-de-covid-llego-demasiado-tarde/
How One Indie Artist Used Her Pandemic Lockdown to Create an Album With Global Collaborators,https://khn.org/news/article/an-indie-artists-plea-to-look-beyond-algorithms-and-curated-playlists/
Colleges and Universities Plan for Normal-ish Campus Life in the Fall,https://khn.org/news/article/colleges-and-universities-plan-for-normal-ish-campus-life-in-the-fall/
"For This Hospice Nurse, the Covid Shot Came Too Late",https://khn.org/news/article/lost-on-the-frontline-california-hospice-nurse-covid-vaccine-came-too-late/
What Covid Means for the Athlete’s Heart,https://khn.org/news/article/what-covid-means-for-athlete-heart-how-post-covid-19-risks-change-sports/
Colleges and Universities Plan for Normal-ish Campus Life in the Fall,https://khn.org/news/article/colleges-and-universities-plan-for-normal-ish-campus-life-in-the-fall/
Families With Sick Kids on Medicaid Seek Easier Access to Out-of-State Hospitals,https://khn.org/news/article/families-with-sick-kids-on-medicaid-seek-easier-access-to-out-of-state-hospitals/
Vermont to Give Minority Residents Vaccine Priority,https://khn.org/news/article/vermont-gives-blacks-and-other-minority-residents-vaccine-priority/
"Despite Covid, Many Wealthy Hospitals Had a Banner Year With Federal Bailout",https://khn.org/news/article/despite-covid-many-wealthy-hospitals-had-a-banner-year-with-federal-bailout/
Montana Sticks to Its Patchwork Covid Vaccine Rollout as Eligibility Expands,https://khn.org/news/article/montana-eligibility-expansion-stress-tests-covid-vaccine-distribution/
"Tras un año mortal en las carreteras, los estados dicen sí a la seguridad y no a la velocidad",https://khn.org/news/article/tras-un-ano-mortal-en-las-carreteras-los-estados-dicen-si-a-la-seguridad-y-no-a-la-velocidad/
Journalists Dive Deep Into Roots of Vaccine Distrust in Prisons and Covid’s Toll on Public Health,https://khn.org/news/article/khn-on-air-covid-vaccine-distrust-prison-toll-on-public-health/
De auto en auto y de puerta en puerta para vacunar a los más desprotegidos,https://khn.org/news/de-auto-en-auto-y-de-puerta-en-puerta-para-vacunar-a-los-mas-desprotegidos/
"Battle Brews Over Neutral Zone Where Border-Crossing Parties Rendezvous, Risking Infection",https://khn.org/news/article/canada-us-border-pandemic-rendezvous-peace-arch-park-covid-risk/
Beating the Pavement to Vaccinate the Underrepresented — And Protect Everyone,https://khn.org/news/article/covid-vaccinations-grassroots-underrepresented-population-mendocino-county-california/
"Backed by Millions in Public and Private Cash, Rapid Covid Tests Are Coming to Stores Near You",https://khn.org/news/article/rapid-covid-tests-over-the-counter-marketing-public-private-investment/
KHN’s ‘What the Health?’: Planning for Round Two,https://khn.org/news/article/podcast-khn-what-the-health-190-planning-for-round-two-april-1-2021/
Indiana’s Medicaid Expansion — Designed by Pence and Verma — Panned in Federal Report,https://khn.org/news/article/indianas-medicaid-expansion-designed-by-pence-and-verma-panned-in-federal-report/
"In California, Blue Shield’s Vaccination Takeover Fixes What Wasn’t Broken",https://khn.org/news/article/in-california-blue-shields-vaccination-takeover-fixes-what-wasnt-broken/
‘It Didn’t Really Stick With Me’: Understanding the Rural Shrug Over Covid and Vaccines,https://khn.org/news/article/rural-shrug-over-covid-and-vaccines-fort-scott-kansas/
"Dramática baja de enfermedades por virus comunes, ¿significa máscaras para siempre?",https://khn.org/news/dramatica-baja-de-enfermedades-por-virus-comunes-significa-mascaras-para-siempre/
"Durango’s Covid ‘Cowboy’ Rounds Up Spring Break Scofflaws, Lines ’Em Up for Shots",https://khn.org/news/article/covid-cowboy-rounds-up-spring-break-mask-scofflaws-durango-colorado-tourist-vaccinations/
Dramatic Drop in Common Viruses Raises Question: Masks Forever?,https://khn.org/news/article/masks-forever-dramatic-drop-in-common-viruses-hospitalizations/
Dramatic Drop in Common Viruses Raises Question: Masks Forever?,https://khn.org/news/article/masks-forever-dramatic-drop-in-common-viruses-hospitalizations/
"Web Event: The Crucial Role of Home Health Workers, Unsung Heroes of the Pandemic",https://khn.org/news/article/khn-web-event-crucial-role-of-home-health-workers-unsung-heroes-of-the-pandemic/
Ask KHN-PolitiFact: How Can Covid Vaccines Be Safe When They Were Developed So Fast?,https://khn.org/news/article/ask-khn-politifact-how-can-covid-vaccines-be-safe-when-they-were-developed-so-fast/
Getting a Prescription to Die Remains Tricky Even as Aid-in-Dying Bills Gain Momentum,https://khn.org/news/article/montana-medical-aid-in-dying-legal-gray-zone-reviving-legislation/
"Covid Vaccine Hesitancy Drops Among All Americans, New Survey Shows",https://khn.org/news/article/covid-vaccine-hesitancy-drops-among-americans-new-kff-survey-shows/
"Medicamentos ya conocidos, y baratos, podrían ser clave para tratar covid",https://khn.org/news/medicamentos-ya-conocidos-y-baratos-podrian-ser-clave-para-tratar-covid/
It’s Not Just QAnon. Democrats and Independents Also Want to Recall California’s Governor.,https://khn.org/news/article/democratic-and-independent-voters-join-recall-of-california-governor/
"Scientists Seek Covid Treatment Answers in Cheap, Older Drugs",https://khn.org/news/article/fluvoxamine-antidepressant-covid-treatment-repurposed-drugs-generics/
"In His Continued Sparring With Fauci, Sen. Rand Paul Oversimplified the Science",https://khn.org/news/article/fact-check-senator-rand-paul-sparring-with-dr-anthony-fauci-oversimplified-science/
Analysis: How the US Invested in the War on Terrorism at the Cost of Public Health,https://khn.org/news/article/analysis-public-health-pandemic-war-on-terrorism/
Journalists Dish on Vaccination Loopholes and Alliances,https://khn.org/news/article/khn-on-air-journalist-interviews-vaccination-loopholes-and-alliances-march-27-2021/
Military Exposed to Toxic Fumes From Burn Pits Set to Get Bipartisan Boost,https://khn.org/news/article/military-service-members-veterans-exposed-to-burn-pits-toxic-fumes-bipartisan-legislation/
